,timeUS,lat,lon,alt
91,52054626,-35.3632649,149.1652374,584.8499755859375
92,52074626,0.0,0.0,0.0
94,52094626,-35.3632649,149.1652374,584.8499755859375
95,52114626,-35.3632649,149.1652374,584.8499755859375
96,52134626,-35.3632649,149.1652374,584.8499755859375
97,52154626,-35.3632649,149.1652374,584.8499755859375
98,52174626,0.0,0.0,0.0
100,52194626,-35.3632649,149.1652374,584.8499755859375
101,52214626,-35.3632649,149.1652374,584.85
103,52234626,-35.3632649,149.1652374,584.8499755859375
104,52254626,-35.3632649,149.1652374,584.8499755859375
106,52274626,-35.3632649,149.1652374,584.8499755859375
107,52294626,-35.3632649,149.1652374,584.8499755859375
108,52314626,-35.3632649,149.1652374,584.8499755859375
109,52334626,-35.3632649,149.1652374,584.8499755859375
110,52354626,-35.3632649,149.1652374,584.8499755859375
111,52374626,0.0,0.0,0.0
113,52394626,-35.3632649,149.1652374,584.8499755859375
114,52414626,-35.3632649,149.1652374,584.85
116,52434626,-35.3632649,149.1652374,584.8499755859375
117,52454626,-35.3632649,149.1652374,584.8499755859375
119,52474626,-35.3632649,149.1652374,584.8499755859375
120,52494626,-35.3632649,149.1652374,584.8499755859375
121,52514626,-35.3632649,149.1652374,584.8499755859375
122,52534626,-35.3632649,149.1652374,584.8499755859375
123,52554626,-35.3632649,149.1652374,584.8499755859375
124,52574626,0.0,0.0,0.0
126,52594626,-35.3632649,149.1652374,584.8499755859375
127,52614626,-35.3632649,149.1652374,584.85
129,52634626,-35.3632649,149.1652374,584.8499755859375
130,52654626,-35.3632649,149.1652374,584.8499755859375
132,52674626,-35.3632649,149.1652374,584.8499755859375
133,52694626,-35.3632649,149.1652374,584.8499755859375
134,52714626,-35.3632649,149.1652374,584.8499755859375
135,52734626,-35.3632649,149.1652374,584.8499755859375
136,52754626,-35.3632649,149.1652374,584.8499755859375
137,52774626,0.0,0.0,0.0
139,52794626,-35.3632649,149.1652374,584.8499755859375
140,52814626,-35.3632649,149.1652374,584.85
142,52834626,-35.3632649,149.1652374,584.8499755859375
143,52854626,-35.3632649,149.1652374,584.8499755859375
145,52874626,-35.3632649,149.1652374,584.8499755859375
146,52894626,-35.3632649,149.1652374,584.8499755859375
147,52914626,-35.3632649,149.1652374,584.8499755859375
148,52934626,-35.3632649,149.1652374,584.8499755859375
149,52954626,-35.3632649,149.1652374,584.8499755859375
150,52974626,0.0,0.0,0.0
152,52994626,-35.3632649,149.1652374,584.8499755859375
153,53014626,-35.3632649,149.1652374,584.85
155,53034626,-35.3632649,149.1652374,584.8499755859375
156,53054626,-35.3632649,149.1652374,584.8499755859375
157,53074626,0.0,0.0,0.0
159,53094626,-35.3632649,149.1652374,584.8499755859375
160,53114626,-35.3632649,149.1652374,584.8499755859375
161,53134626,-35.3632649,149.1652374,584.8499755859375
162,53154626,-35.3632649,149.1652374,584.8499755859375
163,53174626,0.0,0.0,0.0
165,53194626,-35.3632649,149.1652374,584.8499755859375
166,53214626,-35.3632649,149.1652374,584.85
168,53234626,-35.3632649,149.1652374,584.8499755859375
169,53254626,-35.3632649,149.1652374,584.8499755859375
170,53274626,0.0,0.0,0.0
172,53294626,-35.3632649,149.1652374,584.8499755859375
173,53314626,-35.3632649,149.1652374,584.8499755859375
174,53334626,-35.3632649,149.1652374,584.8499755859375
175,53354626,-35.3632649,149.1652374,584.8499755859375
176,53374626,0.0,0.0,0.0
178,53394626,-35.3632649,149.1652374,584.8499755859375
179,53414626,-35.3632649,149.1652374,584.85
181,53434626,-35.3632649,149.1652374,584.8499755859375
182,53454626,-35.3632649,149.1652374,584.8499755859375
183,53474626,0.0,0.0,0.0
185,53494626,-35.3632649,149.1652374,584.8499755859375
186,53514626,-35.3632649,149.1652374,584.8499755859375
187,53534626,-35.3632649,149.1652374,584.8499755859375
188,53554626,-35.3632649,149.1652374,584.8499755859375
189,53574626,0.0,0.0,0.0
191,53594626,-35.3632649,149.1652374,584.8499755859375
192,53614626,-35.3632649,149.1652374,584.85
194,53634626,-35.3632649,149.1652374,584.8499755859375
195,53654626,-35.3632649,149.1652374,584.8499755859375
196,53674626,0.0,0.0,0.0
198,53694626,-35.3632649,149.1652374,584.8499755859375
199,53714626,-35.3632649,149.1652374,584.8499755859375
200,53734626,-35.3632649,149.1652374,584.8499755859375
201,53754626,-35.3632649,149.1652374,584.8499755859375
202,53774626,0.0,0.0,0.0
204,53794626,-35.3632649,149.1652374,584.8499755859375
205,53814626,-35.3632649,149.1652374,584.85
207,53834626,-35.3632649,149.1652374,584.8499755859375
208,53854626,-35.3632649,149.1652374,584.8499755859375
209,53874626,0.0,0.0,0.0
211,53894626,-35.3632649,149.1652374,584.8499755859375
212,53914626,-35.3632649,149.1652374,584.8499755859375
213,53934626,-35.3632649,149.1652374,584.8499755859375
214,53954626,-35.3632649,149.1652374,584.8499755859375
215,53974626,0.0,0.0,0.0
217,53994626,-35.3632649,149.1652374,584.8499755859375
218,54014626,-35.3632649,149.1652374,584.85
220,54034626,-35.3632649,149.1652374,584.8499755859375
221,54054626,-35.3632649,149.1652374,584.8499755859375
222,54074626,0.0,0.0,0.0
224,54094626,-35.3632649,149.1652374,584.8499755859375
225,54114626,-35.3632649,149.1652374,584.8499755859375
226,54134626,-35.3632649,149.1652374,584.8499755859375
227,54154626,-35.3632649,149.1652374,584.8499755859375
228,54174626,0.0,0.0,0.0
230,54194626,-35.3632649,149.1652374,584.8499755859375
231,54214626,-35.3632649,149.1652374,584.85
233,54234626,-35.3632649,149.1652374,584.8499755859375
234,54254626,-35.3632649,149.1652374,584.8499755859375
235,54274626,0.0,0.0,0.0
237,54294626,-35.3632649,149.1652374,584.8499755859375
238,54314626,-35.3632649,149.1652374,584.8499755859375
239,54334626,-35.3632649,149.1652374,584.8499755859375
240,54354626,-35.3632649,149.1652374,584.8499755859375
241,54374626,0.0,0.0,0.0
243,54394626,-35.3632649,149.1652374,584.8499755859375
244,54414626,-35.3632649,149.1652374,584.85
246,54434626,-35.3632649,149.1652374,584.8499755859375
247,54454626,-35.3632649,149.1652374,584.8499755859375
248,54474626,0.0,0.0,0.0
250,54494626,-35.3632649,149.1652374,584.8499755859375
251,54514626,-35.3632649,149.1652374,584.8499755859375
252,54534626,-35.3632649,149.1652374,584.8499755859375
253,54554626,-35.3632649,149.1652374,584.8499755859375
254,54574626,0.0,0.0,0.0
256,54594626,-35.3632649,149.1652374,584.8499755859375
257,54614626,-35.3632649,149.1652374,584.85
259,54634626,-35.3632649,149.1652374,584.8499755859375
260,54654626,-35.3632649,149.1652374,584.8499755859375
261,54674626,0.0,0.0,0.0
263,54694626,-35.3632649,149.1652374,584.8499755859375
264,54714626,-35.3632649,149.1652374,584.8499755859375
265,54734626,-35.3632649,149.1652374,584.8499755859375
266,54754626,-35.3632649,149.1652374,584.8499755859375
267,54774626,0.0,0.0,0.0
269,54794626,-35.3632649,149.1652374,584.8499755859375
270,54814626,-35.3632649,149.1652374,584.85
272,54834626,-35.3632649,149.1652374,584.8499755859375
273,54854626,-35.3632649,149.1652374,584.8499755859375
274,54874626,0.0,0.0,0.0
276,54894626,-35.3632649,149.1652374,584.8499755859375
277,54914626,-35.3632649,149.1652374,584.8499755859375
278,54934626,-35.3632649,149.1652374,584.8499755859375
279,54954626,-35.3632649,149.1652374,584.8499755859375
280,54974626,0.0,0.0,0.0
282,54994626,-35.3632649,149.1652374,584.8499755859375
283,55014626,-35.3632649,149.1652374,584.85
285,55034626,-35.3632649,149.1652374,584.8499755859375
286,55054626,-35.3632649,149.1652374,584.8499755859375
287,55074626,0.0,0.0,0.0
289,55094626,-35.3632649,149.1652374,584.8499755859375
290,55114626,-35.3632649,149.1652374,584.8499755859375
291,55134626,-35.3632649,149.1652374,584.8499755859375
292,55154626,-35.3632649,149.1652374,584.8499755859375
293,55174626,0.0,0.0,0.0
295,55194626,-35.3632649,149.1652374,584.8499755859375
296,55214626,-35.3632649,149.1652374,584.85
298,55234626,-35.3632649,149.1652374,584.8499755859375
299,55254626,-35.3632649,149.1652374,584.8499755859375
300,55274626,0.0,0.0,0.0
302,55294626,-35.3632649,149.1652374,584.8499755859375
303,55314626,-35.3632649,149.1652374,584.8499755859375
304,55334626,-35.3632649,149.1652374,584.8499755859375
305,55354626,-35.3632649,149.1652374,584.8499755859375
306,55374626,0.0,0.0,0.0
308,55394626,-35.3632649,149.1652374,584.8499755859375
309,55414626,-35.3632649,149.1652374,584.85
311,55434626,-35.3632649,149.1652374,584.8499755859375
312,55454626,-35.3632649,149.1652374,584.8499755859375
313,55474626,0.0,0.0,0.0
315,55494626,-35.3632649,149.1652374,584.8499755859375
316,55514626,-35.3632649,149.1652374,584.8499755859375
317,55534626,-35.3632649,149.1652374,584.8499755859375
318,55554626,-35.3632649,149.1652374,584.8499755859375
320,55574626,-35.3632649,149.1652374,584.8499755859375
321,55594626,-35.3632649,149.1652374,584.8499755859375
322,55614626,-35.3632649,149.1652374,584.85
324,55634626,-35.3632649,149.1652374,584.8499755859375
325,55654626,-35.3632649,149.1652374,584.8499755859375
326,55674626,0.0,0.0,0.0
328,55694626,-35.3632649,149.1652374,584.8499755859375
329,55714626,-35.3632649,149.1652374,584.8499755859375
330,55734626,-35.3632649,149.1652374,584.8499755859375
331,55754626,-35.3632649,149.1652374,584.8499755859375
333,55774626,-35.3632649,149.1652374,584.8499755859375
334,55794626,-35.3632649,149.1652374,584.8499755859375
335,55814626,-35.3632649,149.1652374,584.85
337,55834626,-35.3632649,149.1652374,584.8499755859375
338,55854626,-35.3632649,149.1652374,584.8499755859375
339,55874626,0.0,0.0,0.0
341,55894626,-35.3632649,149.1652374,584.8499755859375
342,55914626,-35.3632649,149.1652374,584.8499755859375
343,55934626,-35.3632649,149.1652374,584.8499755859375
344,55954626,-35.3632649,149.1652374,584.8499755859375
346,55974626,-35.3632649,149.1652374,584.8499755859375
347,55994626,-35.3632649,149.1652374,584.8499755859375
348,56014626,-35.3632649,149.1652374,584.85
350,56034626,-35.3632649,149.1652374,584.8499755859375
351,56054626,-35.3632649,149.1652374,584.8499755859375
352,56074626,0.0,0.0,0.0
354,56094626,-35.3632649,149.1652374,584.8499755859375
355,56114626,-35.3632649,149.1652374,584.8499755859375
356,56134626,-35.3632649,149.1652374,584.8499755859375
357,56154626,-35.3632649,149.1652374,584.8499755859375
359,56174626,-35.3632649,149.1652374,584.8499755859375
360,56194626,-35.3632649,149.1652374,584.8499755859375
361,56214626,-35.3632649,149.1652374,584.85
363,56234626,-35.3632649,149.1652374,584.8499755859375
364,56254626,-35.3632649,149.1652374,584.8499755859375
365,56274626,0.0,0.0,0.0
367,56294626,-35.3632649,149.1652374,584.8499755859375
368,56314626,-35.3632649,149.1652374,584.8499755859375
369,56334626,-35.3632649,149.1652374,584.8499755859375
370,56354626,-35.3632649,149.1652374,584.8499755859375
371,56374626,0.0,0.0,0.0
373,56394626,-35.3632649,149.1652374,584.8499755859375
374,56414626,-35.3632649,149.1652374,584.85
376,56434626,-35.3632649,149.1652374,584.8499755859375
377,56454626,-35.3632649,149.1652374,584.8499755859375
378,56474626,0.0,0.0,0.0
380,56494626,-35.3632649,149.1652374,584.8499755859375
381,56514626,-35.3632649,149.1652374,584.8499755859375
382,56534626,-35.3632649,149.1652374,584.8499755859375
383,56554626,-35.3632649,149.1652374,584.8499755859375
384,56574626,0.0,0.0,0.0
386,56594626,-35.3632649,149.1652374,584.8499755859375
387,56614626,-35.3632649,149.1652374,584.85
389,56634626,-35.3632649,149.1652374,584.8499755859375
390,56654626,-35.3632649,149.1652374,584.8499755859375
391,56674626,0.0,0.0,0.0
393,56694626,-35.3632649,149.1652374,584.8499755859375
394,56714626,-35.3632649,149.1652374,584.8499755859375
395,56734626,-35.3632649,149.1652374,584.8499755859375
396,56754626,-35.3632649,149.1652374,584.8499755859375
397,56774626,0.0,0.0,0.0
399,56794626,-35.3632649,149.1652374,584.8499755859375
400,56814626,-35.3632649,149.1652374,584.85
402,56834626,-35.3632649,149.1652374,584.8499755859375
403,56854626,-35.3632649,149.1652374,584.8499755859375
404,56874626,0.0,0.0,0.0
406,56894626,-35.3632649,149.1652374,584.8499755859375
407,56914626,-35.3632649,149.1652374,584.8499755859375
408,56934626,-35.3632649,149.1652374,584.8499755859375
409,56954626,-35.3632649,149.1652374,584.8499755859375
410,56974626,0.0,0.0,0.0
412,56994626,-35.3632649,149.1652374,584.8499755859375
413,57014626,-35.3632649,149.1652374,584.85
415,57034626,-35.3632649,149.1652374,584.8499755859375
416,57054626,-35.3632649,149.1652374,584.8499755859375
417,57074626,0.0,0.0,0.0
419,57094626,-35.3632649,149.1652374,584.8499755859375
420,57114626,-35.3632649,149.1652374,584.8499755859375
421,57134626,-35.3632649,149.1652374,584.8499755859375
422,57154626,-35.3632649,149.1652374,584.8499755859375
423,57174626,0.0,0.0,0.0
425,57194626,-35.3632649,149.1652374,584.8499755859375
427,57214626,-35.3632649,149.1652374,584.8499755859375
428,57234626,-35.3632649,149.1652374,584.8499755859375
429,57254626,-35.3632649,149.1652374,584.8499755859375
430,57274626,0.0,0.0,0.0
432,57294626,-35.3632649,149.1652374,584.8499755859375
433,57314626,-35.3632649,149.1652374,584.8499755859375
434,57334626,-35.3632649,149.1652374,584.8499755859375
435,57354626,-35.3632649,149.1652374,584.8499755859375
436,57374626,0.0,0.0,0.0
438,57394626,-35.3632649,149.1652374,584.8499755859375
440,57414626,-35.3632649,149.1652374,584.8499755859375
441,57434626,-35.3632649,149.1652374,584.8499755859375
442,57454626,-35.3632649,149.1652374,584.8499755859375
443,57474626,0.0,0.0,0.0
445,57494626,-35.3632649,149.1652374,584.8499755859375
446,57514626,-35.3632649,149.1652374,584.8499755859375
447,57534626,-35.3632649,149.1652374,584.8499755859375
448,57554626,-35.3632649,149.1652374,584.8499755859375
449,57574626,0.0,0.0,0.0
451,57594626,-35.3632649,149.1652374,584.8499755859375
453,57614626,-35.3632649,149.1652374,584.8499755859375
454,57634626,-35.3632649,149.1652374,584.8499755859375
455,57654626,-35.3632649,149.1652374,584.8499755859375
456,57674626,0.0,0.0,0.0
458,57694626,-35.3632649,149.1652374,584.8499755859375
459,57714626,-35.3632649,149.1652374,584.8499755859375
460,57734626,-35.3632649,149.1652374,584.8499755859375
461,57754626,-35.3632649,149.1652374,584.8499755859375
462,57774626,0.0,0.0,0.0
464,57794626,-35.3632649,149.1652374,584.8499755859375
466,57814626,-35.3632649,149.1652374,584.8499755859375
467,57834626,-35.3632649,149.1652374,584.8499755859375
468,57854626,-35.3632649,149.1652374,584.8499755859375
469,57874626,0.0,0.0,0.0
471,57894626,-35.3632649,149.1652374,584.8499755859375
472,57914626,-35.3632649,149.1652374,584.8499755859375
473,57934626,-35.3632649,149.1652374,584.8499755859375
474,57954626,-35.3632649,149.1652374,584.8499755859375
475,57974626,0.0,0.0,0.0
477,57994626,-35.3632649,149.1652374,584.8499755859375
478,58014626,-35.3632649,149.1652374,584.85
480,58034626,-35.3632649,149.1652374,584.8499755859375
481,58054626,-35.3632649,149.1652374,584.8499755859375
482,58074626,0.0,0.0,0.0
484,58094626,-35.3632649,149.1652374,584.8499755859375
485,58114626,-35.3632649,149.1652374,584.8499755859375
486,58134626,-35.3632649,149.1652374,584.8499755859375
487,58154626,-35.3632649,149.1652374,584.8499755859375
488,58174626,0.0,0.0,0.0
490,58194626,-35.3632649,149.1652374,584.8499755859375
491,58214626,-35.3632649,149.1652374,584.85
493,58234626,-35.3632649,149.1652374,584.8499755859375
494,58254626,-35.3632649,149.1652374,584.8499755859375
495,58274626,0.0,0.0,0.0
497,58294626,-35.3632649,149.1652374,584.8499755859375
498,58314626,-35.3632649,149.1652374,584.8499755859375
499,58334626,-35.3632649,149.1652374,584.8499755859375
500,58354626,-35.3632649,149.1652374,584.8499755859375
501,58374626,0.0,0.0,0.0
503,58394626,-35.3632649,149.1652374,584.8499755859375
504,58414626,-35.3632649,149.1652374,584.85
506,58434626,-35.3632649,149.1652374,584.8499755859375
507,58454626,-35.3632649,149.1652374,584.8499755859375
508,58474626,0.0,0.0,0.0
510,58494626,-35.3632649,149.1652374,584.8499755859375
511,58514626,-35.3632649,149.1652374,584.8499755859375
512,58534626,-35.3632649,149.1652374,584.8499755859375
513,58554626,-35.3632649,149.1652374,584.8499755859375
514,58574626,0.0,0.0,0.0
516,58594626,-35.3632649,149.1652374,584.8499755859375
517,58614626,-35.3632649,149.1652374,584.85
519,58634626,-35.3632649,149.1652374,584.8499755859375
520,58654626,-35.3632649,149.1652374,584.8499755859375
521,58674626,0.0,0.0,0.0
523,58694626,-35.3632649,149.1652374,584.8499755859375
524,58714626,-35.3632649,149.1652374,584.8499755859375
525,58734626,-35.3632649,149.1652374,584.8499755859375
526,58754626,-35.3632649,149.1652374,584.8499755859375
527,58774626,0.0,0.0,0.0
529,58794626,-35.3632649,149.1652374,584.8499755859375
530,58814626,-35.3632649,149.1652374,584.85
532,58834626,-35.3632649,149.1652374,584.8499755859375
533,58854626,-35.3632649,149.1652374,584.8499755859375
534,58874626,0.0,0.0,0.0
536,58894626,-35.3632649,149.1652374,584.8499755859375
537,58914626,-35.3632649,149.1652374,584.8499755859375
538,58934626,-35.3632649,149.1652374,584.8499755859375
539,58954626,-35.3632649,149.1652374,584.8499755859375
540,58974626,0.0,0.0,0.0
542,58994626,-35.3632649,149.1652374,584.8499755859375
543,59014626,-35.3632649,149.1652374,584.85
545,59034626,-35.3632649,149.1652374,584.8499755859375
546,59054626,-35.3632649,149.1652374,584.8499755859375
548,59074626,-35.3632649,149.1652374,584.8499755859375
549,59094626,-35.3632649,149.1652374,584.8499755859375
550,59114626,-35.3632649,149.1652374,584.8499755859375
551,59134626,-35.3632649,149.1652374,584.8499755859375
552,59154626,-35.3632649,149.1652374,584.8499755859375
553,59174626,0.0,0.0,0.0
555,59194626,-35.3632649,149.1652374,584.8499755859375
556,59214626,-35.3632649,149.1652374,584.85
558,59234626,-35.3632649,149.1652374,584.8499755859375
559,59254626,-35.3632649,149.1652374,584.8499755859375
561,59274626,-35.3632649,149.1652374,584.8499755859375
562,59294626,-35.3632649,149.1652374,584.8499755859375
563,59314626,-35.3632649,149.1652374,584.8499755859375
564,59334626,-35.3632649,149.1652374,584.8499755859375
565,59354626,-35.3632649,149.1652374,584.8499755859375
566,59374626,0.0,0.0,0.0
568,59394626,-35.3632649,149.1652374,584.8499755859375
569,59414626,-35.3632649,149.1652374,584.85
571,59434626,-35.3632649,149.1652374,584.8499755859375
572,59454626,-35.3632649,149.1652374,584.8499755859375
574,59474626,-35.3632649,149.1652374,584.8499755859375
575,59494626,-35.3632649,149.1652374,584.8499755859375
576,59514626,-35.3632649,149.1652374,584.8499755859375
577,59534626,-35.3632649,149.1652374,584.8499755859375
578,59554626,-35.3632649,149.1652374,584.8499755859375
579,59574626,0.0,0.0,0.0
581,59594626,-35.3632649,149.1652374,584.8499755859375
582,59614626,-35.3632649,149.1652374,584.85
584,59634626,-35.3632649,149.1652374,584.8499755859375
585,59654626,-35.3632649,149.1652374,584.8499755859375
587,59674626,-35.3632649,149.1652374,584.8499755859375
588,59694626,-35.3632649,149.1652374,584.8499755859375
589,59714626,-35.3632649,149.1652374,584.8499755859375
590,59734626,-35.3632649,149.1652374,584.8499755859375
591,59754626,-35.3632649,149.1652374,584.8499755859375
592,59774626,0.0,0.0,0.0
594,59794626,-35.3632649,149.1652374,584.8499755859375
595,59814626,-35.3632649,149.1652374,584.85
597,59834626,-35.3632649,149.1652374,584.8499755859375
598,59854626,-35.3632649,149.1652374,584.8499755859375
600,59874626,-35.3632649,149.1652374,584.8499755859375
601,59894626,-35.3632649,149.1652374,584.8499755859375
602,59914626,-35.3632649,149.1652374,584.8499755859375
603,59934626,-35.3632649,149.1652374,584.8499755859375
604,59954626,-35.3632649,149.1652374,584.8499755859375
605,59974626,0.0,0.0,0.0
607,59994626,-35.3632649,149.1652374,584.8499755859375
608,60014626,-35.3632649,149.1652374,584.85
610,60034626,-35.3632649,149.1652374,584.8499755859375
611,60054626,-35.3632649,149.1652374,584.8499755859375
613,60074626,-35.3632649,149.1652374,584.8499755859375
614,60094626,-35.3632649,149.1652374,584.8499755859375
615,60114626,-35.3632649,149.1652374,584.8499755859375
616,60134626,-35.3632649,149.1652374,584.8499755859375
617,60154626,-35.3632649,149.1652374,584.8499755859375
618,60174626,0.0,0.0,0.0
620,60194626,-35.3632649,149.1652374,584.8499755859375
621,60214626,-35.3632649,149.1652374,584.85
623,60234626,-35.3632649,149.1652374,584.8499755859375
624,60254626,-35.3632649,149.1652374,584.8499755859375
626,60274626,-35.3632649,149.1652374,584.8499755859375
627,60294626,-35.3632649,149.1652374,584.8499755859375
628,60314626,-35.3632649,149.1652374,584.8499755859375
629,60334626,-35.3632649,149.1652374,584.8499755859375
630,60354626,-35.3632649,149.1652374,584.8499755859375
631,60374626,0.0,0.0,0.0
633,60394626,-35.3632649,149.1652374,584.8499755859375
634,60414626,-35.3632649,149.1652374,584.85
636,60434626,-35.3632649,149.1652374,584.8499755859375
637,60454626,-35.3632649,149.1652374,584.8499755859375
638,60474626,0.0,0.0,0.0
640,60494626,-35.3632649,149.1652374,584.8499755859375
641,60514626,-35.3632649,149.1652374,584.8499755859375
642,60534626,-35.3632649,149.1652374,584.8499755859375
